534,1,865.0,0.0,92.21996307373047,142.0,1,1,1.0
535,1,869.7,0.0,99.19796676635735,141.8,1,1,1.0
536,1,874.4,0.0,106.17597045898435,141.6,1,1,1.0
537,1,879.1,0.0,113.15397415161135,141.4,1,1,1.0
538,1,883.8,0.0,120.13197784423835,141.2,1,1,1.0
539,1,888.5,0.0,127.10998153686523,141.0,1,1,1.0
540,1,893.2,0.0,134.08798522949223,140.8,1,1,1.0
541,1,897.9,0.0,141.06598892211912,140.6,1,1,1.0
542,1,902.6,0.0,148.04399261474612,140.4,1,1,1.0
543,1,907.3,0.0,155.021996307373,140.2,1,1,1.0
544,1,912.0,0.0,162.0,140.0,1,1,1.0
545,1,909.5,0.0,165.99286651611328,141.0,1,1,1.0
546,1,907.0,0.0,169.98573303222656,142.0,1,1,1.0
547,1,910.5,0.0,167.97860717773438,143.0,1,1,1.0
548,1,914.0,0.0,165.9714813232422,144.0,1,1,1.0
549,1,913.0,0.0,168.0,145.0,1,1,1.0
550,1,927.5,0.0,155.0860366821289,146.0,1,1,1.0
551,1,942.0,0.0,142.1720733642578,147.0,1,1,1.0
552,1,958.6666666666666,0.0,127.0909525553385,148.0,1,1,1.0
553,1,975.3333333333334,0.0,112.00983174641931,149.0,1,1,1.0
554,1,992.0,0.0,96.9287109375,150.0,1,1,1.0
555,1,997.47392578125,0.0,96.9287109375,150.5,1,1,1.0
556,1,1002.9478515625,0.0,96.92871093750011,151.0,1,1,1.0
557,1,1008.42177734375,0.0,96.92871093749989,151.5,1,1,1.0
558,1,1013.895703125,0.0,96.9287109375,152.0,1,1,1.0
559,1,1019.36962890625,0.0,96.9287109375,152.5,1,1,1.0
560,1,1024.8435546875,0.0,96.9287109375,153.0,1,1,1.0
561,1,1030.31748046875,0.0,96.9287109375,153.5,1,1,1.0
562,1,1035.79140625,0.0,96.9287109375,154.0,1,1,1.0
563,1,1041.26533203125,0.0,96.9287109375,154.5,1,1,1.0
564,1,1046.7392578125,0.0,96.9287109375,155.0,1,1,1.0
565,1,1051.9193638392858,0.0,100.18184988839289,156.69999999999996,1,1,1.0
566,1,1057.0994698660713,0.0,103.43498883928578,158.3999999999999,1,1,1.0
