1200,1,837.0,172.0,475.0,905.0,1,1,1.0
1201,1,836.45,171.45,474.89999999999986,905.55,1,1,1.0
1202,1,835.9,170.9,474.80000000000007,906.1,1,1,1.0
1203,1,835.35,170.35,474.69999999999993,906.65,1,1,1.0
1204,1,834.8,169.8,474.60000000000014,907.2,1,1,1.0
1205,1,834.25,169.25,474.5,907.75,1,1,1.0
1206,1,833.7,168.7,474.39999999999986,908.3,1,1,1.0
1207,1,833.15,168.15,474.30000000000007,908.85,1,1,1.0
1208,1,832.6,167.6,474.19999999999993,909.4,1,1,1.0
1209,1,832.05,167.05,474.10000000000014,909.95,1,1,1.0
1210,1,831.5,166.5,474.0,910.5,1,1,1.0
1211,1,830.95,165.95,473.89999999999986,911.05,1,1,1.0
1212,1,830.4,165.4,473.80000000000007,911.6,1,1,1.0
1213,1,829.85,164.85,473.69999999999993,912.15,1,1,1.0
1214,1,829.3,164.3,473.60000000000014,912.7,1,1,1.0
1215,1,828.75,163.75,473.5,913.25,1,1,1.0
1216,1,828.2,163.2,473.39999999999986,913.8,1,1,1.0
1217,1,827.65,162.65,473.30000000000007,914.35,1,1,1.0
1218,1,827.1,162.1,473.19999999999993,914.9,1,1,1.0
1219,1,826.55,161.55,473.10000000000014,915.45,1,1,1.0
1220,1,826.0,161.0,473.0,916.0,1,1,1.0
1221,1,826.0,159.7,473.0,917.3,1,1,1.0
1222,1,826.0,158.4,473.0,918.6,1,1,1.0
1223,1,826.0,157.1,473.0,919.9,1,1,1.0
1224,1,826.0,155.8,473.0,921.2,1,1,1.0
1225,1,826.0,154.5,473.0,922.5,1,1,1.0
1226,1,826.0,153.2,473.0,923.8,1,1,1.0
1227,1,826.0,151.9,473.0,925.1,1,1,1.0
1228,1,826.0,150.6,473.0,926.4,1,1,1.0
1229,1,826.0,149.3,473.0,927.7,1,1,1.0
1230,1,826.0,148.0,473.0,929.0,1,1,1.0
1231,1,828.0,144.6,473.29999999999995,932.4,1,1,1.0
1232,1,830.0,141.2,473.5999999999999,935.8,1,1,1.0
1233,1,832.0,137.8,473.9000000000001,939.2,1,1,1.0
1234,1,834.0,134.4,474.20000000000005,942.6,1,1,1.0
1235,1,836.0,131.0,474.5,946.0,1,1,1.0
1236,1,838.0,127.6,474.79999999999995,949.4,1,1,1.0
1237,1,840.0,124.2,475.0999999999999,952.8,1,1,1.0
1238,1,842.0,120.8,475.4000000000001,956.2,1,1,1.0
1239,1,844.0,117.4,475.70000000000005,959.6,1,1,1.0
1240,1,846.0,114.0,476.0,963.0,1,1,1.0
1241,1,850.4,114.0,479.19999999999993,963.0,1,1,1.0
1242,1,854.8,114.0,482.4000000000001,963.0,1,1,1.0
1243,1,859.2,114.0,485.5999999999999,963.0,1,1,1.0
1244,1,863.6,114.0,488.80000000000007,963.0,1,1,1.0
1245,1,868.0,114.0,492.0,963.0,1,1,1.0
1246,1,879.3333333333334,114.0,489.66666666666663,963.0,1,1,1.0
1247,1,890.6666666666666,114.0,487.33333333333337,963.0,1,1,1.0
1248,1,902.0,114.0,485.0,963.0,1,1,1.0
1249,1,917.6666666666666,114.0,481.33333333333337,963.0,1,1,1.0
1250,1,933.3333333333334,114.0,477.66666666666663,963.0,1,1,1.0
1251,1,949.0,114.0,474.0,963.0,1,1,1.0
1252,1,963.0,114.0,473.33333333333326,963.0,1,1,1.0
1253,1,977.0,114.0,472.66666666666674,963.0,1,1,1.0
1254,1,991.0,114.0,472.0,963.0,1,1,1.0
1255,1,1002.0,114.0,475.5,963.0,1,1,1.0
1256,1,1013.0,114.0,479.0,963.0,1,1,1.0
