1200,1,1099.5,10.0,162.5,468.7,1,1,1.0
1200,2,364.36737268518516,241.79819733796296,79.26605224609375,62.909568786621094,1,2,1.0
1200,3,431.9698307291667,99.76696180555555,114.06710991753471,130.74699119412932,1,2,1.0
1201,1,1100.0,10.0,162.0,469.0,1,1,1.0
1201,2,364.3669704861111,241.79242621527777,79.26605224609375,62.909568786621094,1,2,1.0
1201,3,431.95716145833336,99.7708767361111,114.07925889756945,130.7473993925699,1,2,1.0
1202,1,1098.9,10.0,160.29999999999995,469.3,1,1,1.0
1202,2,364.366568287037,241.78665509259258,79.26605224609375,62.909568786621094,1,2,1.0
1202,3,431.9444921875,99.77479166666667,114.09140787760424,130.74780759101048,1,2,1.0
1203,1,1097.8,10.0,158.60000000000014,469.6,1,1,1.0
1203,2,364.36616608796294,241.7808839699074,79.26605224609375,62.909568786621094,1,2,1.0
1203,3,431.93182291666665,99.77870659722223,114.10355685763886,130.74821578945108,1,2,1.0
1204,1,1096.7,10.0,156.89999999999986,469.9,1,1,1.0
1204,2,364.36576388888886,241.77511284722223,79.26605224609375,62.909568786621065,1,2,1.0
1204,3,431.9191536458333,99.78262152777778,114.1157058376736,130.74862398789168,1,2,1.0
1205,1,1095.6,10.0,155.20000000000005,470.2,1,1,1.0
1205,2,364.3653616898148,241.76934172453704,79.26605224609375,62.909568786621065,1,2,1.0
1205,3,431.906484375,99.78653645833333,114.12785481770834,130.74903218633227,1,2,1.0
1206,1,1094.5,10.0,153.5,470.5,1,1,1.0
1206,2,364.3649594907407,241.76357060185185,79.26605224609375,62.909568786621065,1,2,1.0
1206,3,431.89381510416666,99.79045138888888,114.14000379774308,130.74944038477287,1,2,1.0
1207,1,1093.4,10.0,151.79999999999995,470.8,1,1,1.0
1207,2,364.36455729166664,241.75779947916666,79.26605224609375,62.90956878662112,1,2,1.0
1207,3,431.88114583333333,99.79436631944445,114.15215277777781,130.7498485832134,1,2,1.0
1208,1,1092.3,10.0,150.10000000000014,471.1,1,1,1.0
1208,2,364.36415509259257,241.75202835648147,79.26605224609375,62.90956878662112,1,2,1.0
1208,3,431.8684765625,99.79828125,114.16430175781244,130.75025678165403,1,2,1.0
1209,1,1091.2,10.0,148.39999999999986,471.4,1,1,1.0
1209,2,364.3637528935185,241.74625723379629,79.26605224609375,62.90956878662112,1,2,1.0
1209,3,431.8558072916667,99.80219618055555,114.17645073784718,130.7506649800946,1,2,1.0
1210,1,1090.1,10.0,146.70000000000005,471.7,1,1,1.0
1210,2,364.3633506944444,241.74048611111112,79.26605224609375,62.909568786621094,1,2,1.0
1210,3,431.84313802083335,99.80611111111111,114.18859971788191,130.7510731785352,1,2,1.0
1211,1,1089.0,10.0,145.0,472.0,1,1,1.0
1211,2,364.36294849537035,241.73471498842594,79.26605224609375,62.909568786621094,1,2,1.0
1211,3,431.83046875,99.81002604166666,114.20074869791665,130.7514813769758,1,2,1.0
1212,1,1086.1060546875,9.37099609375,145.8939453124999,472.62900390625,1,1,1.0
1212,2,364.3625462962963,241.72894386574075,79.26605224609375,62.909568786621094,1,2,1.0
1212,3,431.8177994791667,99.81394097222223,114.21289767795139,130.75188957541639,1,2,1.0
1213,1,1083.212109375,8.7419921875,146.78789062500005,473.2580078125,1,1,1.0
1213,2,364.3621440972222,241.72317274305556,79.26605224609375,62.909568786621094,1,2,1.0
1213,3,431.8051302083333,99.81785590277778,114.22504665798618,130.75229777385695,1,2,1.0
1214,1,1080.3181640625,8.11298828125,147.68183593749995,473.88701171875,1,1,1.0
1214,2,364.3617418981481,241.71740162037037,79.26605224609375,62.909568786621094,1,2,1.0
1214,3,431.7924609375,99.82177083333333,114.23719563802081,130.75270597229758,1,2,1.0
1215,1,1077.42421875,7.483984375,148.5757812500001,474.516015625,1,1,1.0
1215,2,364.36133969907405,241.71163049768518,79.26605224609375,62.909568786621094,1,2,1.0
1215,3,431.77979166666665,99.82568576388888,114.24934461805555,130.75311417073814,1,2,1.0
1216,1,1074.5302734375,6.85498046875,149.4697265625,475.14501953125,1,1,1.0
1216,2,364.3609375,241.705859375,79.26605224609375,62.909568786621094,1,2,1.0
1216,3,431.7671223958333,99.82960069444445,114.26149359809028,130.7535223691787,1,2,1.0
1217,1,1071.636328125,6.2259765625,150.3636718749999,475.7740234375,1,1,1.0
1217,2,364.3605353009259,241.70008825231483,79.26605224609375,62.909568786621065,1,2,1.0
