1200,2,808.5455729166666,0.0,180.45442708333337,513.0,1,1,1.0
1201,2,808.4091796875,0.0,179.5908203125,513.0,1,1,1.0
1202,2,808.2727864583334,0.0,178.72721354166663,513.0,1,1,1.0
1203,2,808.1363932291666,0.0,177.86360677083337,513.0,1,1,1.0
1204,2,808.0,0.0,177.0,513.0,1,1,1.0
1205,2,808.0,0.0,177.5,513.0,1,1,1.0
1206,2,808.0,0.0,178.0,513.0,1,1,1.0
1207,2,808.0,0.0,178.5,513.0,1,1,1.0
1208,2,808.0,0.0,179.0,513.0,1,1,1.0
1209,2,808.0,0.0,179.5,513.0,1,1,1.0
1210,2,808.0,0.0,180.0,513.0,1,1,1.0
1211,2,808.0,0.0,180.5,513.0,1,1,1.0
1212,2,808.0,0.0,181.0,513.0,1,1,1.0
1213,2,808.0,0.0,181.5,513.0,1,1,1.0
1214,2,808.0,0.0,182.0,513.0,1,1,1.0
1215,2,808.0,0.0,181.5,512.3,1,1,1.0
1216,2,808.0,0.0,181.0,511.6,1,1,1.0
1217,2,808.0,0.0,180.5,510.9,1,1,1.0
1218,2,808.0,0.0,180.0,510.2,1,1,1.0
1219,2,808.0,0.0,179.5,509.5,1,1,1.0
1220,2,808.0,0.0,179.0,508.8,1,1,1.0
1221,2,808.0,0.0,178.5,508.1,1,1,1.0
1222,2,808.0,0.0,178.0,507.4,1,1,1.0
1223,2,808.0,0.0,177.5,506.7,1,1,1.0
1224,2,808.0,0.0,177.0,506.0,1,1,1.0
1224,3,967.1728515625,0.0,87.084228515625,179.18458557128906,1,1,1.0
1225,2,808.25,0.0,177.125,506.0,1,1,1.0
1225,3,969.95556640625,0.0,88.0758056640625,180.16612701416017,1,1,1.0
1226,2,808.5,0.0,177.25,506.0,1,1,1.0
1226,3,972.73828125,0.0,89.0673828125,181.14766845703124,1,1,1.0
1227,2,808.75,0.0,177.375,506.0,1,1,1.0
1227,3,975.52099609375,0.0,90.0589599609375,182.12920989990235,1,1,1.0
1228,2,809.0,0.0,177.5,506.0,1,1,1.0
1228,3,978.3037109375,0.0,91.050537109375,183.11075134277343,1,1,1.0
1229,2,809.25,0.0,177.625,506.0,1,1,1.0
1229,3,981.08642578125,0.0,92.0421142578125,184.09229278564453,1,1,1.0
1230,2,809.5,0.0,177.75,506.0,1,1,1.0
1230,3,983.869140625,0.0,93.03369140625,185.07383422851564,1,1,1.0
1231,2,809.75,0.0,177.875,506.0,1,1,1.0
1231,3,986.65185546875,0.0,94.0252685546875,186.0553756713867,1,1,1.0
1232,2,810.0,0.0,178.0,506.0,1,1,1.0
1232,3,989.4345703125,0.0,95.016845703125,187.03691711425782,1,1,1.0
1233,2,810.25,0.0,178.125,506.0,1,1,1.0
1233,3,992.21728515625,0.0,96.0084228515625,188.0184585571289,1,1,1.0
1234,2,810.5,0.0,178.25,506.0,1,1,1.0
1234,3,995.0,0.0,97.0,189.0,1,1,1.0
1235,2,810.75,0.0,178.375,506.0,1,1,1.0
1235,3,997.7369140625,0.0,97.00000000000011,190.7,1,1,1.0
1236,2,811.0,0.0,178.5,506.0,1,1,1.0
1236,3,1000.473828125,0.0,97.0,192.4,1,1,1.0
1237,2,811.25,0.0,178.625,506.0,1,1,1.0
1237,3,1003.2107421875,0.0,97.0,194.1,1,1,1.0
1238,2,811.5,0.0,178.75,506.0,1,1,1.0
1238,3,1005.94765625,0.0,96.99999999999989,195.8,1,1,1.0
1239,2,811.75,0.0,178.875,506.0,1,1,1.0
1239,3,1008.6845703125,0.0,97.0,197.5,1,1,1.0
1240,2,812.0,0.0,179.0,506.0,1,1,1.0
1240,3,1011.421484375,0.0,97.00000000000011,199.2,1,1,1.0
1241,2,812.25,0.0,179.125,506.0,1,1,1.0
1241,3,1014.1583984375,0.0,97.0,200.9,1,1,1.0
1242,2,812.5,0.0,179.25,506.0,1,1,1.0
1242,3,1016.8953125,0.0,97.0,202.6,1,1,1.0
1243,2,812.75,0.0,179.375,506.0,1,1,1.0
1243,3,1019.6322265625,0.0,96.99999999999989,204.3,1,1,1.0
1244,2,813.0,0.0,179.5,506.0,1,1,1.0
1244,3,1022.369140625,0.0,97.0,206.0,1,1,1.0
1245,2,813.25,0.0,179.625,506.0,1,1,1.0
1245,3,1025.1060546875,0.0,99.52617187499982,207.5,1,1,1.0
1246,2,813.5,0.0,179.75,506.0,1,1,1.0
1246,3,1027.84296875,0.0,102.05234375000009,209.0,1,1,1.0
